trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
3853,False,"{'a': 0.001, 'e': 0.021215992892188968}",20,12,12.254640016799767,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3854,False,"{'a': 0.001, 'e': 0.02119478750375811}",20,7,27.154607247547258,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3855,False,"{'a': 0.001, 'e': 0.02117360331011653}",25,12,22.727865780029653,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3856,False,"{'a': 0.001, 'e': 0.021152440290080017}",25,11,13.88657538687032,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3857,False,"{'a': 0.001, 'e': 0.02113129842248555}",25,14,19.374481825084644,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3858,False,"{'a': 0.001, 'e': 0.021110177686191275}",20,10,18.51877787853587,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3859,False,"{'a': 0.001, 'e': 0.021089078060076445}",20,2,28.268463362598364,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3860,False,"{'a': 0.001, 'e': 0.021067999523041434}",25,18,15.341328082169587,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3861,False,"{'a': 0.001, 'e': 0.02104694205400769}",20,13,12.30528959895399,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3862,False,"{'a': 0.001, 'e': 0.021025905631917766}",25,19,11.83125951210878,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3863,False,"{'a': 0.001, 'e': 0.021004890235735225}",30,18,23.227620263615503,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3864,False,"{'a': 0.001, 'e': 0.02098389584444467}",25,12,21.084852091631888,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
3865,False,"{'a': 0.001, 'e': 0.0209629224370517}",20,9,18.50752853762435,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3866,False,"{'a': 0.001, 'e': 0.02094196999258292}",20,13,12.023444668796122,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3867,False,"{'a': 0.001, 'e': 0.020921038490085878}",35,25,16.56636878946547,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3868,False,"{'a': 0.001, 'e': 0.020900127908629072}",20,9,22.70303138051256,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3869,False,"{'a': 0.001, 'e': 0.020879238227301908}",20,10,19.58746265175401,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3870,False,"{'a': 0.001, 'e': 0.020858369425214716}",25,13,22.999686037213962,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3871,False,"{'a': 0.001, 'e': 0.020837521481498693}",30,18,20.52490814543154,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3872,False,"{'a': 0.001, 'e': 0.020816694375305884}",25,15,15.389638125155422,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3873,False,"{'a': 0.001, 'e': 0.020795888085809178}",20,12,10.939146249941446,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3874,False,"{'a': 0.001, 'e': 0.020775102592202298}",25,18,14.609115679032701,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3875,False,"{'a': 0.001, 'e': 0.020754337873699742}",20,9,19.628301292055262,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3876,False,"{'a': 0.001, 'e': 0.02073359390953679}",20,7,22.53888917922423,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3877,False,"{'a': 0.001, 'e': 0.020712870678969465}",25,11,27.97994879912364,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3878,False,"{'a': 0.001, 'e': 0.020692168161274557}",20,16,6.84083306807495,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3879,False,"{'a': 0.001, 'e': 0.02067148633574953}",30,12,34.154608019605774,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3880,False,"{'a': 0.001, 'e': 0.020650825181712566}",20,10,17.88120976353018,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3881,False,"{'a': 0.001, 'e': 0.020630184678502493}",20,9,20.266265817238228,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3882,False,"{'a': 0.001, 'e': 0.020609564805478826}",20,9,18.76363441217746,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3883,False,"{'a': 0.001, 'e': 0.020588965542021685}",25,17,13.376519267601575,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3884,False,"{'a': 0.001, 'e': 0.0205683868675318}",25,7,31.987105661033063,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3885,False,"{'a': 0.001, 'e': 0.02054782876143049}",30,7,29.52477726945718,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
3886,False,"{'a': 0.001, 'e': 0.02052729120315966}",20,13,12.44947105997963,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3887,False,"{'a': 0.001, 'e': 0.020506774172181743}",20,15,11.251521236997377,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3888,False,"{'a': 0.001, 'e': 0.020486277647979705}",20,0,37.2952754942803,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3889,False,"{'a': 0.001, 'e': 0.020465801610057018}",30,21,13.511147682401486,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
3890,False,"{'a': 0.001, 'e': 0.020445346037937653}",25,15,19.064117472370352,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3891,False,"{'a': 0.001, 'e': 0.020424910911166032}",20,10,15.140271313698042,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3892,False,"{'a': 0.001, 'e': 0.02040449620930702}",20,6,13.492225353447239,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3893,False,"{'a': 0.001, 'e': 0.020384101911945913}",20,12,16.078566250298945,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3894,False,"{'a': 0.001, 'e': 0.020363727998688425}",20,13,12.628663885793385,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3895,False,"{'a': 0.001, 'e': 0.020343374449160633}",25,11,25.592790842265263,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3896,False,"{'a': 0.001, 'e': 0.020323041243008984}",20,15,11.343299943081707,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3897,False,"{'a': 0.001, 'e': 0.02030272835990026}",20,10,19.16942252268867,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3898,False,"{'a': 0.001, 'e': 0.0202824357795216}",20,14,12.067106404126635,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3899,False,"{'a': 0.001, 'e': 0.02026216348158041}",30,9,33.702006716935536,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
3900,False,"{'a': 0.001, 'e': 0.02024191144580439}",20,15,8.072976103583072,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3901,False,"{'a': 0.001, 'e': 0.020221679651941493}",25,17,16.727157245817445,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3902,False,"{'a': 0.001, 'e': 0.020201468079759942}",20,3,23.449731118760717,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3903,False,"{'a': 0.001, 'e': 0.020181276709048155}",30,15,24.975827773041285,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3904,False,"{'a': 0.001, 'e': 0.02016110551961476}",20,16,7.886326144341082,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3905,False,"{'a': 0.001, 'e': 0.02014095449128855}",30,11,38.962787224642376,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3906,False,"{'a': 0.001, 'e': 0.020120823603918526}",25,12,22.82351341228037,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3907,False,"{'a': 0.001, 'e': 0.020100712837373778}",20,12,14.273461074422096,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3908,False,"{'a': 0.001, 'e': 0.020080622171543543}",20,0,27.83098586520509,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3909,False,"{'a': 0.001, 'e': 0.020060551586337145}",30,16,26.858591864993546,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3910,False,"{'a': 0.001, 'e': 0.020040501061684014}",25,13,22.74630261917061,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3911,False,"{'a': 0.001, 'e': 0.020020470577533613}",20,10,16.514370250051442,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3912,False,"{'a': 0.001, 'e': 0.02000046011385546}",25,15,22.205854588697743,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3913,False,"{'a': 0.001, 'e': 0.019980469650639078}",20,14,9.157729890960157,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3914,False,"{'a': 0.001, 'e': 0.01996049916789402}",25,11,22.54688003779938,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3915,False,"{'a': 0.001, 'e': 0.019940548645649796}",35,18,35.44927846628745,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3916,False,"{'a': 0.001, 'e': 0.019920618063955876}",35,19,22.415809564655124,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
3917,False,"{'a': 0.001, 'e': 0.019900707402881673}",20,7,22.279237974636104,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3918,False,"{'a': 0.001, 'e': 0.01988081664251654}",20,11,17.158704632125808,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3919,False,"{'a': 0.001, 'e': 0.019860945762969703}",30,16,28.777726916743887,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3920,False,"{'a': 0.001, 'e': 0.019841094744370288}",25,11,25.14049049186184,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3921,False,"{'a': 0.001, 'e': 0.01982126356686726}",20,12,17.847576864008833,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3922,False,"{'a': 0.001, 'e': 0.019801452210629462}",20,11,14.088265649347562,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3923,False,"{'a': 0.001, 'e': 0.019781660655845523}",30,3,46.89667111195364,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
3924,False,"{'a': 0.001, 'e': 0.019761888882723885}",25,13,13.595426042613642,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
3925,False,"{'a': 0.001, 'e': 0.019742136871492774}",25,15,19.475524601138385,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3926,False,"{'a': 0.001, 'e': 0.019722404602400184}",25,14,20.526730587650306,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3927,False,"{'a': 0.001, 'e': 0.01970269205571384}",20,12,17.01808672303733,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3928,False,"{'a': 0.001, 'e': 0.019682999211721196}",20,14,13.980775371041187,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3929,False,"{'a': 0.001, 'e': 0.019663326050729395}",25,7,31.90182513010764,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3930,False,"{'a': 0.001, 'e': 0.019643672553065292}",20,10,20.06814193270949,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3931,False,"{'a': 0.001, 'e': 0.019624038699075377}",20,11,17.270390022520175,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3932,False,"{'a': 0.001, 'e': 0.0196044244691258}",30,18,20.45585935104288,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3933,False,"{'a': 0.001, 'e': 0.019584829843602315}",20,16,8.381687701345234,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3934,False,"{'a': 0.001, 'e': 0.019565254802910312}",25,19,11.31111633540501,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3935,False,"{'a': 0.001, 'e': 0.019545699327474745}",20,11,17.3485657917966,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3936,False,"{'a': 0.001, 'e': 0.019526163397740135}",25,17,16.80584698010443,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3937,False,"{'a': 0.001, 'e': 0.01950664699417054}",25,11,19.12658092651818,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
3938,False,"{'a': 0.001, 'e': 0.01948715009724957}",20,8,20.602315376757403,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3939,False,"{'a': 0.001, 'e': 0.019467672687480328}",25,19,11.959522539515119,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3940,False,"{'a': 0.001, 'e': 0.01944821474538539}",20,16,6.412580484591281,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3941,False,"{'a': 0.001, 'e': 0.019428776251506814}",20,6,22.540123949945585,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3942,False,"{'a': 0.001, 'e': 0.019409357186406115}",35,13,43.44310149597566,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3943,False,"{'a': 0.001, 'e': 0.01938995753066422}",20,7,-10.966364848917962,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
3944,False,"{'a': 0.001, 'e': 0.01937057726488147}",25,16,18.624859718352294,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3945,False,"{'a': 0.001, 'e': 0.01935121636967759}",30,18,23.965848957993682,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3946,False,"{'a': 0.001, 'e': 0.019331874825691705}",25,13,21.07538307544133,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3947,False,"{'a': 0.001, 'e': 0.019312552613582255}",20,9,20.838176684718924,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3948,False,"{'a': 0.001, 'e': 0.019293249714027027}",20,8,21.626805345751713,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3949,False,"{'a': 0.001, 'e': 0.01927396610772311}",20,16,8.894981440297192,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3950,False,"{'a': 0.001, 'e': 0.01925470177538692}",20,5,25.01820972243635,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3951,False,"{'a': 0.001, 'e': 0.01923545669775411}",20,2,-14.214422976219137,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
3952,False,"{'a': 0.001, 'e': 0.019216230855579598}",20,10,13.38002798358828,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3953,False,"{'a': 0.001, 'e': 0.019197024229637535}",25,10,29.56247599951938,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3954,False,"{'a': 0.001, 'e': 0.01917783680072131}",20,11,18.759032562766613,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3955,False,"{'a': 0.001, 'e': 0.019158668549643484}",25,18,16.488909484818063,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3956,False,"{'a': 0.001, 'e': 0.019139519457235805}",30,3,45.23409394564022,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
3957,False,"{'a': 0.001, 'e': 0.019120389504349168}",20,3,13.373601101673856,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
3958,False,"{'a': 0.001, 'e': 0.019101278671853638}",30,16,24.58626834132239,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3959,False,"{'a': 0.001, 'e': 0.01908218694063837}",20,11,18.260090261738355,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3960,False,"{'a': 0.001, 'e': 0.019063114291611637}",25,3,41.09390479662642,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3961,False,"{'a': 0.001, 'e': 0.019044060705700774}",30,23,15.635867202588756,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3962,False,"{'a': 0.001, 'e': 0.01902502616385221}",25,20,9.030604851398035,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3963,False,"{'a': 0.001, 'e': 0.019006010647031397}",20,14,13.3860744897825,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3964,False,"{'a': 0.001, 'e': 0.018987014136222814}",25,13,8.970466727506583,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
3965,False,"{'a': 0.001, 'e': 0.01896803661242994}",20,8,21.68007520424593,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3966,False,"{'a': 0.001, 'e': 0.01894907805667527}",20,12,16.258216071567333,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3967,False,"{'a': 0.001, 'e': 0.018930138450000234}",25,12,-0.28652762752888883,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
3968,False,"{'a': 0.001, 'e': 0.018911217773465227}",30,17,25.59106963255943,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3969,False,"{'a': 0.001, 'e': 0.01889231600814957}",25,13,22.573251696700105,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3970,False,"{'a': 0.001, 'e': 0.018873433135151486}",20,15,6.223423598403727,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3971,False,"{'a': 0.001, 'e': 0.01885456913558812}",20,0,31.062086342099054,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3972,False,"{'a': 0.001, 'e': 0.018835723990595455}",25,19,12.23104801361367,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3973,False,"{'a': 0.001, 'e': 0.018816897681328357}",20,8,22.02876579163144,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3974,False,"{'a': 0.001, 'e': 0.018798090188960496}",25,20,9.289411321565964,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3975,False,"{'a': 0.001, 'e': 0.0187793014946844}",20,10,18.380563627254343,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3976,False,"{'a': 0.001, 'e': 0.018760531579711363}",20,14,13.955774831210507,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3977,False,"{'a': 0.001, 'e': 0.01874178042527147}",20,10,20.773071983365753,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3978,False,"{'a': 0.001, 'e': 0.018723048012613555}",25,12,21.358682295070768,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3979,False,"{'a': 0.001, 'e': 0.018704334323005223}",20,12,17.25709117853902,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3980,False,"{'a': 0.001, 'e': 0.018685639337732773}",25,14,23.34595373200256,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3981,False,"{'a': 0.001, 'e': 0.018666963038101215}",20,11,15.518242156637745,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3982,False,"{'a': 0.001, 'e': 0.018648305405434242}",20,16,8.838643867194568,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3983,False,"{'a': 0.001, 'e': 0.01862966642107424}",25,14,22.41448487357554,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3984,False,"{'a': 0.001, 'e': 0.01861104606638221}",20,16,7.2369654479995,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3985,False,"{'a': 0.001, 'e': 0.018592444322737798}",25,17,16.016640737224073,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3986,False,"{'a': 0.001, 'e': 0.01857386117153925}",20,14,12.976574058573624,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3987,False,"{'a': 0.001, 'e': 0.01855529659420343}",35,16,34.194325094040884,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3988,False,"{'a': 0.001, 'e': 0.018536750572165746}",25,6,30.43175321870395,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3989,False,"{'a': 0.001, 'e': 0.018518223086880184}",30,14,26.800479548278396,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3990,False,"{'a': 0.001, 'e': 0.018499714119819242}",20,5,24.669394652783105,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3991,False,"{'a': 0.001, 'e': 0.01848122365247397}",25,18,12.553563464198625,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3992,False,"{'a': 0.001, 'e': 0.018462751666353888}",20,0,34.92785626868893,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3993,False,"{'a': 0.001, 'e': 0.018444298142987012}",20,13,14.251604433707643,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3994,False,"{'a': 0.001, 'e': 0.01842586306391981}",30,10,35.72396729603204,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3995,False,"{'a': 0.001, 'e': 0.018407446410717215}",25,11,24.879030918518254,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3996,False,"{'a': 0.001, 'e': 0.018389048164962566}",20,13,12.720830506107598,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3997,False,"{'a': 0.001, 'e': 0.01837066830825761}",20,9,23.320157141687236,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3998,False,"{'a': 0.001, 'e': 0.01835230682222249}",30,17,26.088669767019965,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3999,False,"{'a': 0.001, 'e': 0.018333963688495727}",25,17,14.801613570883156,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4000,False,"{'a': 0.001, 'e': 0.01831563888873418}",20,14,11.829682713908893,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4001,False,"{'a': 0.001, 'e': 0.01829733240461304}",20,12,13.397254244061461,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4002,False,"{'a': 0.001, 'e': 0.018279044217825845}",25,16,17.098132343026453,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4003,False,"{'a': 0.001, 'e': 0.01826077431008438}",20,12,17.329132377544614,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4004,False,"{'a': 0.001, 'e': 0.01824252266311874}",20,11,18.517488715620456,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4005,False,"{'a': 0.001, 'e': 0.018224289258677303}",20,16,9.322564683764234,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4006,False,"{'a': 0.001, 'e': 0.01820607407852663}",20,14,13.443899850005636,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4007,False,"{'a': 0.001, 'e': 0.018187877104451564}",25,15,20.606107737519824,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4008,False,"{'a': 0.001, 'e': 0.0181696983182551}",20,7,21.434933113294733,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4009,False,"{'a': 0.001, 'e': 0.018151537701758473}",25,19,13.253702263017049,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4010,False,"{'a': 0.001, 'e': 0.018133395236801075}",25,17,12.897279153526153,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4011,False,"{'a': 0.001, 'e': 0.01811527090524041}",30,12,35.60137399738203,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4012,False,"{'a': 0.001, 'e': 0.018097164688952158}",35,18,32.531506485532795,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4013,False,"{'a': 0.001, 'e': 0.01807907656983012}",20,0,28.05047248912426,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4014,False,"{'a': 0.001, 'e': 0.018061006529786143}",25,17,15.247196418819742,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4015,False,"{'a': 0.001, 'e': 0.018042954550750216}",20,16,7.868380270507414,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4016,False,"{'a': 0.001, 'e': 0.01802492061467033}",25,4,38.83837954585254,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
4017,False,"{'a': 0.001, 'e': 0.018006904703512558}",30,18,23.82450285887087,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4018,False,"{'a': 0.001, 'e': 0.017988906799261007}",30,8,38.45344646976694,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4019,False,"{'a': 0.001, 'e': 0.017970926883917736}",25,11,27.278361033051386,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4020,False,"{'a': 0.001, 'e': 0.01795296493950285}",25,17,11.764191567196585,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4021,False,"{'a': 0.001, 'e': 0.017935020948054412}",20,9,18.69451541395904,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4022,False,"{'a': 0.001, 'e': 0.017917094891628405}",25,13,25.62309512170173,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4023,False,"{'a': 0.001, 'e': 0.017899186752298794}",20,10,15.257293561758381,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4024,False,"{'a': 0.001, 'e': 0.017881296512157415}",20,10,21.29718493943298,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4025,False,"{'a': 0.001, 'e': 0.017863424153314034}",25,12,22.991310926014588,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4026,False,"{'a': 0.001, 'e': 0.017845569657896316}",25,14,20.207698247387377,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4027,False,"{'a': 0.001, 'e': 0.017827733008049722}",30,16,24.94852263471357,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4028,False,"{'a': 0.001, 'e': 0.017809914185937626}",30,16,28.549095022085282,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4029,False,"{'a': 0.001, 'e': 0.017792113173741214}",20,0,30.94460531111038,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4030,False,"{'a': 0.001, 'e': 0.01777432995365944}",20,15,9.902091490077773,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4031,False,"{'a': 0.001, 'e': 0.017756564507909123}",20,7,5.754410917598619,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
4032,False,"{'a': 0.001, 'e': 0.017738816818724773}",30,3,39.21652057922431,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
4033,False,"{'a': 0.001, 'e': 0.017721086868358722}",20,0,32.059833531344545,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4034,False,"{'a': 0.001, 'e': 0.017703374639081032}",20,16,6.422971408872743,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4035,False,"{'a': 0.001, 'e': 0.017685680113179437}",20,12,13.861772747723824,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
